,CanESM5_r1i1p1f1,CanESM5_r2i1p1f1,CanESM5_r3i1p1f1,CanESM5_r4i1p1f1,CanESM5_r5i1p1f1,CanESM5_r6i1p1f1,CanESM5_r7i1p1f1,CanESM5_r8i1p1f1,CanESM5_r9i1p1f1,CanESM5_r10i1p1f1
1,3.8283022615521984,2.2185893921885507,0.627220686633882,2.5911141076298008,-2.6650458824824454,0.15371309012334677,3.652560319233635,-0.20916467989336524,2.3284999099083508,1.7383765884331297
2,1.7975604701628982,2.359727399629082,0.36813660035841167,-1.4632314470085475,1.0877108694521667,-3.3586516465999012,0.8602599491092405,2.4872210524656113,6.874251532054041,-3.293135505349528
3,-3.9530153239884385,-2.328542116821154,-5.67232870363714,-4.425216497390648,-2.685740850898219,-1.8279551811245256,0.1892166175357488,0.9189386936135634,-9.571966365710432,-3.409465353309679
4,-1.1088230901468705,-4.739190758748554,-5.935202433076301,-2.8689593377093843,2.287600868257141,-2.2604288095706577,2.3185301555025943,-0.4989162301366378,-1.0219422792002661,-0.3248283881244788
5,0.6756762803899619,4.634007399584152,3.491801242056863,-0.11819627298737032,1.7361439345466352,2.476938971449999,-1.6268326379422433,-3.8474080280038834,-1.385281569869767,1.59703208317369
6,-2.6657330584319423,-3.452179240607438,2.0004624681292626,3.6212489360941618,0.9045659450815947,3.6318730493125257,-2.7475357605188035,-1.5338394775148116,2.288923179660378,-1.2048967496551994
7,1.1883603837233447,1.0896566039735565,4.2665917829417594,2.219367092794831,-0.5543624033026996,0.9870921053507118,-2.205165535770296,2.235973891220207,0.40626299430626506,4.080764437361874
