,MRI-ESM2-0_r1i1p1f1,MRI-ESM2-0_r2i1p1f1,MRI-ESM2-0_r3i1p1f1,MRI-ESM2-0_r4i1p1f1,MRI-ESM2-0_r5i1p1f1
1,-4.323511828385745,-3.319803519705238,-0.17679104107937746,-1.3648229243943206,1.8638445421791403
2,-0.9706174307793844,5.748833860292871,1.3368107446178328,-2.8401507785618376,-1.6440613220453089
3,4.162439837574857,-2.6389789128917984,-5.925774295221345,1.1832227531280295,0.646669758477401
4,0.5572153410326791,4.353222171727248,-7.430224869218364,1.4557511685699864,-2.264496636003423
5,-4.878897853917079,-3.376497949755867,3.8960171906983305,0.4703941840638436,1.2228213527092522
6,2.624314208716169,0.9558934184071404,4.923013096108844,1.3750244950169872,-2.4968550559713547
7,2.357548104803906,-1.435557556727569,2.8141243117438535,-0.23284908152542508,2.2267311338700893
