,IPSL-CM6A-LR_r1i1p1f1,IPSL-CM6A-LR_r2i1p1f1,IPSL-CM6A-LR_r4i1p1f1,IPSL-CM6A-LR_r5i1p1f1,IPSL-CM6A-LR_r6i1p1f1,IPSL-CM6A-LR_r7i1p1f1
1,1.9132077777770973,0.9738633333328834,7.520313333332706,-8.267620555554277,-4.4974955555551785,-1.285146111110953
2,-5.421852222222879,-2.0972366666668676,3.142213333332802,-4.167620555554459,2.972704444444935,0.6637938888890857
3,-9.052452222222929,1.1572033333332001,0.36401333333269575,-2.170960555554484,-0.7807955555552326,-0.6252861111110178
4,3.2488677777771953,-2.323556666667173,-1.9813466666673776,-0.19774055555426456,-1.2805755555553333,-2.6735861111112174
5,4.567267777777124,1.1481233333332057,-7.14622666666728,2.911079444445386,2.9548644444448655,2.8839738888889768
6,5.284667777777031,2.8971233333330018,-5.36602666666713,3.8217794444457467,5.278544444444924,-0.824166111111299
7,-0.449755555556294,-1.4629333333336945,2.8892166666661674,6.725902777779083,-3.872705555555058,1.5503472222221717
