,MIROC6_r1i1p1f1,MIROC6_r2i1p1f1,MIROC6_r3i1p1f1
1,1.3641347883925845,-0.7134383111380884,4.277854045529239
2,0.8088766103881426,-0.7575839277244085,-0.9380777861293609
3,-2.8054220588128373,-2.4082217798068086,1.332915292611324
4,-2.093404282749725,-0.9190093732506284,-1.8432623323711597
5,-2.0641879169927053,-1.9989115000475066,0.35246327735658267
6,2.559059018584412,2.2651468600448426,-1.8048299665699232
7,1.8591198676511642,3.776681693263678,-1.1475521087005898
