,IPSL-CM6A-LR_r1i1p1f1,IPSL-CM6A-LR_r2i1p1f1,IPSL-CM6A-LR_r4i1p1f1,IPSL-CM6A-LR_r5i1p1f1,IPSL-CM6A-LR_r6i1p1f1,IPSL-CM6A-LR_r7i1p1f1
1,1.7906061111105374,-5.4194811111103265,3.6930588888893907,-1.2651894444437857,-3.1822733333325233,-2.021799999999348
2,-6.0049738888894355,-2.0864811111103334,3.640478888889265,-0.9683094444437301,-6.646713333332263,-0.10075999999917258
3,-2.9968338888895234,1.2138588888896265,-3.6619611111107586,-3.1424894444438904,1.3882666666675505,-2.711099999999169
4,-1.2580938888895616,-1.203401111110179,4.537438888889483,-2.604069444443849,1.7396066666675325,0.2548000000009779
5,4.154426111110661,1.713538888889707,-3.40730111111061,2.3359505555561553,0.04740666666766628,2.937240000000929
6,2.3967461111105877,4.007938888889657,-7.865161111110683,2.802470555556101,2.9779666666676348,-1.082239999999183
7,1.5984361111106107,1.478355555556239,2.5528722222226556,2.368030555556288,3.063116666667611,2.2698833333341404
