,MRI-ESM2-0_r1i1p1f1,MRI-ESM2-0_r2i1p1f1,MRI-ESM2-0_r3i1p1f1,MRI-ESM2-0_r4i1p1f1,MRI-ESM2-0_r5i1p1f1
1,-13.982796817692725,-13.084574144963153,-17.80781484695253,-7.6621940181797985,-15.815030965987352
2,-9.270972194215393,-13.15588000421958,-1.2250870877602211,-8.484739878093752,-17.061769714204637
3,-6.051952941275704,-6.921071651190141,-13.600959471620262,-3.875910277047842,1.5825879974583585
4,3.1959226706505435,-1.6931010957408943,-0.1899733876767641,-4.020501117033746,1.2505244915655567
5,9.574700766914429,11.89654136487061,9.129105057501693,4.669193410127809,1.555716132460293
6,5.577453602923742,7.693767547046082,3.3878260766539823,6.0226731368782565,8.908747061646682
7,9.131370760581072,12.720264986833172,16.922419716547665,11.12623228612559,16.316020830891073
