,IPSL-CM6A-LR_r1i1p1f1,IPSL-CM6A-LR_r2i1p1f1,IPSL-CM6A-LR_r4i1p1f1,IPSL-CM6A-LR_r5i1p1f1,IPSL-CM6A-LR_r6i1p1f1,IPSL-CM6A-LR_r7i1p1f1
1,-12.812536111112241,-8.049051111109657,-11.32164222222291,-10.987287222222767,-8.571251666663557,-11.875245555557012
2,-6.1613561111124,-5.110431111109756,-7.301062222223118,-7.428327222222651,-7.110371666663559,-8.438745555556853
3,-5.294376111112433,-8.096271111109854,-6.488502222222996,-8.081267222222596,-9.905931666663491,-6.433225555556964
4,0.020803888887712674,-3.812371111110042,0.47123777777705983,-0.5804672222226145,-2.662551666663603,0.014234444443172834
5,4.946863888887856,7.622448888890176,4.507757777776897,4.04859277777723,3.856288333336488,9.19541444444294
6,4.289523888887743,5.233208888890113,4.381817777776996,7.391812777777159,12.486148333336496,9.211514444443129
7,12.509230555554495,10.177055555556914,13.125327777776874,13.030786111110501,9.923058333336485,6.93837777777632
