,HadGEM3-GC31-LL_r1i1p1f3,HadGEM3-GC31-LL_r2i1p1f3,HadGEM3-GC31-LL_r3i1p1f3,HadGEM3-GC31-LL_r4i1p1f3
1,-10.301397986718985,-9.69038826681881,-12.103043295884527,-12.89184905502243
2,-10.027751034625908,-15.225630744602313,-4.863126974568513,1.4428966866254995
3,-10.406151143279931,-13.14046902223672,-14.48327496732927,-13.12814417939444
4,-9.659122553957058,0.03940510332085978,2.5349184111559224,-9.826629463153768
5,2.5404663305898794,5.42868997798214,5.509564785417569,8.530362132429218
6,15.431677108298027,7.566453581365385,7.081816115772563,5.55149676502333
7,18.685232733075434,20.851616142491974,13.602621604528546,16.93488926124822
