,MIROC6_r1i1p1f1,MIROC6_r2i1p1f1,MIROC6_r3i1p1f1
1,-11.124091094239883,-11.307578448196363,-16.602445654826987
2,-8.019208726127545,-14.324921613283369,-2.2387846901432567
3,-10.318351254037225,-3.263862754558977,-0.3295780257645674
4,2.008362697869052,0.43197294609999515,-3.481217479836414
5,6.087818575118763,13.929239611809317,2.2952193549739603
6,7.6037186148003455,9.357990797730782,4.817535476199555
7,11.468125988851474,4.314299550333847,12.949392516155362
