,IPSL-CM6A-LR_r1i1p1f1,IPSL-CM6A-LR_r2i1p1f1,IPSL-CM6A-LR_r4i1p1f1,IPSL-CM6A-LR_r5i1p1f1,IPSL-CM6A-LR_r6i1p1f1,IPSL-CM6A-LR_r7i1p1f1
1,-15.210036111111004,-7.086689444445073,-13.72243611111062,-11.654702777777857,-13.503841666668631,-16.888026666666338
2,-9.412896111110967,-13.835489444445011,-6.561836111111006,-5.960122777777724,-10.644921666668598,-9.66554666666634
3,-5.226476111110969,-4.360149444445051,-10.13333611111084,-6.2696027777778,-3.804561666668633,-6.309386666666432
4,-3.1758561111109884,-2.2461294444450686,0.7031438888890988,-1.5843027777778844,1.5041383333313205,0.22799333333368849
5,2.1578638888890054,6.730010555554872,7.236683888889092,4.027637222222074,4.882618333331448,6.534953333333578
6,11.813263888889015,6.49015055555501,7.676503888889238,9.72977722222222,8.269518333331508,13.655093333333571
7,15.8784472222225,11.923580555554812,12.334397222222378,9.759430555555506,11.080874999998287,10.370766666666896
