,MRI-ESM2-0_r1i1p1f1,MRI-ESM2-0_r2i1p1f1,MRI-ESM2-0_r3i1p1f1,MRI-ESM2-0_r4i1p1f1,MRI-ESM2-0_r5i1p1f1
1,-9.727832283971656,-12.949638948392566,-13.07992830847652,-11.660869005922176,-16.403946278884906
2,-4.4630343195838575,-6.36606669949415,-8.792981835416503,-3.672831620110628,-12.21974273578635
3,-8.849721862844854,-4.355316432811196,-5.05349727026678,-4.927453556498949,-3.548260811633554
4,1.6716392037626064,2.392562959994393,-2.41594177909883,1.9745179203255248,1.8428740932095025
5,1.757405646119878,7.991566860328385,7.01099688598697,7.578560749925418,6.7364145766870935
6,5.719825202641187,1.2145973673794288,6.358222997754092,5.103222918787469,10.72587048506357
7,11.576432011561337,10.060245744169606,13.310941091259943,4.67071049458491,10.72232555945296
