,HadGEM3-GC31-LL_r1i1p1f3,HadGEM3-GC31-LL_r2i1p1f3,HadGEM3-GC31-LL_r3i1p1f3,HadGEM3-GC31-LL_r4i1p1f3
1,0.430773621017579,1.4025659192304374,5.359062959913172,-4.250660331402651
2,6.311350496400519,-4.567032400278367,1.8114521569104909,-3.3056178269527665
3,-4.005004980167359,0.08803370677142083,-2.3073272282823383,0.6675787512574971
4,-3.0038618769754977,-0.07919670415994914,-0.879977409541425,-1.8792654782702811
5,-1.6715840099490378,-8.668319740720108,-5.995694846609513,0.40943477490600344
6,-2.609485878048872,4.108731887899376,0.27322252070516695,5.09593894925838
7,3.7898438564323746,6.429347776048568,1.4493848724140055,2.7188259676709094
