,MRI-ESM2-0_r1i1p1f1,MRI-ESM2-0_r2i1p1f1,MRI-ESM2-0_r3i1p1f1,MRI-ESM2-0_r4i1p1f1,MRI-ESM2-0_r5i1p1f1
1,-8.283714250394405,-8.434985938388127,-1.62816368483509,-11.349021255547086,-0.14808446581209864
2,-5.321193574622339,-10.183703351779332,-4.8052033984522495,-0.7811975554128366,-10.496537880741016
3,-2.5069266138050805,0.18212538799962202,-3.2033263133082075,-0.02858354877862439,0.5817826638949555
4,-2.4003824822151727,1.1137327958864263,-1.2876408232703398,-0.641605055470427,0.945818827623043
5,4.248755669605089,6.791113302764643,1.6309532336641497,-1.6021734370948253,-1.8849914182570502
6,5.1541652548077765,3.196318923466424,4.016153894723175,5.613696758388324,3.762740600827783
7,7.5910799971842,6.112832400041801,4.397689242897134,7.324070078268202,6.032726393719865
