,IPSL-CM6A-LR_r1i1p1f1,IPSL-CM6A-LR_r2i1p1f1,IPSL-CM6A-LR_r4i1p1f1,IPSL-CM6A-LR_r5i1p1f1,IPSL-CM6A-LR_r6i1p1f1,IPSL-CM6A-LR_r7i1p1f1
1,-11.598007777778003,-8.37708944444439,-16.356448888889645,-12.014722222222371,-8.279103888890678,-15.698444444444249
2,-5.167927777777914,-9.252329444444332,0.40987111111026026,-14.666622222222212,-1.6001038888904078,-9.090164444444236
3,-9.868227777777975,-9.594989444444218,-5.053728888889782,4.496257777777646,-3.4596238888902007,0.8395355555558126
4,-6.8051077777778115,2.2995305555556116,3.869591111110458,2.3547177777776596,4.050976111109594,-10.01776444444422
5,10.08993222222216,7.1294305555557,2.7734711111103025,6.858957777777687,-1.2083238888902996,6.624955555555789
6,13.205712222222065,3.444150555555825,4.437051111110304,5.197117777777748,2.009076111109425,12.479175555555775
7,8.453022222222293,11.95941388888908,8.266827777777053,6.4785777777775975,7.072586111109558,12.385588888889137
