,IPSL-CM6A-LR_r1i1p1f1,IPSL-CM6A-LR_r2i1p1f1,IPSL-CM6A-LR_r4i1p1f1,IPSL-CM6A-LR_r5i1p1f1,IPSL-CM6A-LR_r6i1p1f1,IPSL-CM6A-LR_r7i1p1f1
1,-10.92846833333424,-14.441778333332696,-13.11355999999887,-12.003297222222681,-10.254752777777867,-14.445661666664638
2,-9.485368333334554,-8.167218333332675,-4.612479999999232,-11.338197222222515,-3.308112777777751,-6.3495616666647035
3,-9.203768333334484,-4.387378333332708,-2.271539999998822,1.7885027777774667,-2.0303127777780903,-2.4727416666646604
4,0.24897166666560225,-0.6606583333325033,3.0679200000009588,3.1343427777776016,-1.6351527777778756,-4.459581666664599
5,6.090291666665689,4.865361666667195,3.661600000000908,2.687382777777566,2.5428272222219674,7.642498333335425
6,10.407631666665656,8.420241666667426,7.020760000001064,5.516282777777633,4.265827222222105,7.682758333335187
7,10.725591666665574,11.976191666667395,5.206083333334391,8.512486111110775,8.683063888888833,10.335241666668784
