,MIROC6_r1i1p1f1,MIROC6_r2i1p1f1,MIROC6_r3i1p1f1
1,-5.990808221485713,-7.858619583942163,-14.084985773148764
2,-3.583602276977763,-7.2202739816963,-8.333846007526882
3,0.9664461058375309,0.39847004760740673,2.205165243326519
4,-3.02247369167726,0.28510356503811635,-0.06466671729067457
5,-0.9439180781106188,1.6295723961033217,4.087602639167199
6,4.152197370955037,3.257945653180104,6.203498959426179
7,7.018465659544897,7.923168253095203,8.322693046700957
