,MIROC6_r1i1p1f1,MIROC6_r2i1p1f1,MIROC6_r3i1p1f1
1,-6.9306584359130285,-9.904946561858377,-7.2540130986257285
2,-7.481184204748933,-3.8930980642222495,-11.570181635011613
3,1.3002364261130424,-1.7606554636318834,-5.562023751039305
4,3.0538262478845355,1.8575704602673795,3.775345013223705
5,3.232184878166481,1.077587650751957,0.5135026726296928
6,3.105936180597928,4.620370473853472,7.782106759827547
7,3.0997157565836155,6.669309587367327,10.262720032497176
