,MRI-ESM2-0_r1i1p1f1,MRI-ESM2-0_r2i1p1f1,MRI-ESM2-0_r3i1p1f1,MRI-ESM2-0_r4i1p1f1,MRI-ESM2-0_r5i1p1f1
1,-6.359852579543258,-6.927953230760795,-3.8834722472434806,-5.807793412750106,-1.8380741661361752
2,-8.50974366925384,-8.610914849232358,-7.938672839618993,-2.664181963912597,-3.1809346906207794
3,-7.244803575334845,6.265377456457463,-1.5901311087925933,0.052005704292605516,-3.7057983447151854
4,3.844692141100495,-2.2981334781879923,-0.5411031264360645,-4.322023828408783,-10.58989004025334
5,-2.3083697471474807,-0.12907671188404493,-1.0399603989138995,2.36217649637656,5.453937869713991
6,10.479899956404187,6.356538258034561,4.807208375756636,5.046955982590225,9.15014848733972
7,8.415147894811222,4.453468796314003,8.488442787706996,4.444050851505533,3.9255090705593525
