,IPSL-CM6A-LR_r1i1p1f1,IPSL-CM6A-LR_r2i1p1f1,IPSL-CM6A-LR_r4i1p1f1,IPSL-CM6A-LR_r5i1p1f1,IPSL-CM6A-LR_r6i1p1f1,IPSL-CM6A-LR_r7i1p1f1
1,-12.155092222223903,-13.43940333333212,-11.185286666665888,-7.853841666668268,-9.474666111111947,-13.981526666665378
2,-9.932192222223785,-8.202863333332242,-3.1838266666658455,-10.109261666668317,-2.200066111111846,-9.6203866666654
3,-3.3965122222238278,-3.51262333333234,-1.0399666666662597,-2.4053816666684726,-3.652206111111809,-2.4421066666651314
4,2.85096777777635,1.2325166666678342,-3.700746666666055,0.09109833333204734,-0.06676611111161038,-0.6846866666654023
5,1.803647777776132,2.6889366666677232,0.7694333333340182,1.5159783333318047,-0.526946111111647,8.094733333334625
6,8.63966777777623,9.929756666667526,6.647493333333841,8.881418333331931,4.902913888888361,8.32869333333474
7,10.157927777775967,9.419733333334383,9.744083333333947,8.233324999998331,9.181447222221626,8.587733333334654
