,HadGEM3-GC31-LL_r1i1p1f3,HadGEM3-GC31-LL_r2i1p1f3,HadGEM3-GC31-LL_r3i1p1f3,HadGEM3-GC31-LL_r4i1p1f3
1,-10.501819576800154,-14.957894016870886,-15.133368399532083,-6.29853899282989
2,-7.182807868326563,-4.932296988383678,-7.446101394709876,-8.542082707447843
3,-5.723913385367268,-3.9415601714195874,-6.924790541763651,-6.0453001559728365
4,-2.653517242113776,1.8972481068980414,3.5323896180405425,1.7021580640852334
5,2.479587074063602,2.9691041232041244,5.760846687486992,0.2736927340771217
6,9.131880919358991,5.393083315865079,7.795593452794492,8.697807603578985
7,12.042158399311878,11.310263025605309,10.34619214806753,8.510219545435271
